repair_queue_type,repair_reasons,reviewId,rating,publishedDate,text,competitor,year,manual_relevance,manual_user_type,primary_complaint_theme,secondary_complaint_theme,manual_complaint_themes,manual_severity,annotation_method,annotation_status
suspect_ai_label,ai_exclude_recheck,6833af220bf05adb29f296f7,2,2025-05-26 02:00:34+00:00,Server could not understand English ,Yelp,2025,Exclude,Not applicable,Not applicable,,,Not applicable,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,ai_exclude_recheck,681b18d2e69a77f5eb9788a6,2,2025-05-07 10:24:50+00:00,Unsatisfied with the service provided!!the order arrived way too late!!,Yelp,2025,Exclude,Not applicable,Not applicable,,,Not applicable,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,ai_exclude_recheck,67ab0d1c29e08b9b5cfc0594,1,2025-02-11 10:41:00+00:00,"Risposta di Gruppomenichiniroma

19 ore fa
Gentile Sig.ra Malagnino,

prendiamo atto del fatto che ha semplicemente copiato la recensione di un altro cliente, e non di suo padre, il che di per sé solleva dubbi sulla veridicità delle sue affermazioni e sull’effettiva fondatezza delle sue contestazioni.

Siamo sempre disponibili a confrontarci su eventuali problematiche reali, purché espresse in modo circostanziato e documentato, anziché attraverso accuse generiche e infondate. Il nostro operato è trasparente e rispettoso degli accordi contrattuali, e non accettiamo attacchi diffamatori privi di riscontri oggettivi.

Se ha delle contestazioni concrete, la invitiamo a segnalarle nelle modalità opportune, evitando di diffondere informazioni false o fuorvianti. Ci riserviamo comunque di tutelare la nostra reputazione nelle sedi competenti.

Cordiali saluti,
Gruppo MenichiniUna recensione su MENICHINI 
GRUP ROMA, 
SALVE SIG. MENICHINI, ATTENDO IN TREPIDA ATTESA LA SUA "" Ci riserviamo comunque di tutelare la nostra reputazione nelle sedi competenti."", E' UN VERO INVITO A NOZZE CHE LEI MI SPEDISCE! CERTAMENTE CHI NON HA RISPETTATO GLI IMPEGNI PRESI NEL CONTRATTO DI APPALTO PER LAVORI DI RISTRUTTURAZIONE NELL'APPARTAMENTO CHE IO HO ACQUISTATO PER CONTO DI MIA FIGLIA, APPARTAMENTO ABITATO FINO AL MESE DI LUGLIO 2022, E' LEI E LA SUA EDIL MENICHINIGRUPROMA.IT ! CHI HA RIDOTTO QUELL'APPARTAMENTO A UN VERO E PROPRIO PORCILE E' LEI: FORSE E' ABITUATO A VIVERE IN LUOGHI COME HA RIDOTTO L'APPARTAMENTO DI MIA FIGLIA!! CHI HA SFONDATO IL MURO COMUNE TRA BAGNO E SOGGIORNO E' LEI, I SUOI OPERAI CHE LAVORANO IN NOME E PER CONTO DI LEI! CHI HA ALLAGATO LA CANTINA, CHI HA MONTATO E RISMONTATO UNA DECINA DI VOLTE IL MOBILE PORTA LAVANDINO DEL BAGNO, CHI HA MONTATO A CAZZODICANE IL BOX DELLA DOCCIA, CHI HA SMONTATO E RIMONTATO MALE LA CALDAIA E' SEMPRE LEI E I SUOI OPERAI CHE LAVORANO IN NOME E PER CONTO DI LEI! CHI SI E' SEMPRE NEGATO ALLE MIE CHIAMATE TELEFONICHE FATTE ALLE SUE SEGRETARIE, CHE USANO LO SCARICA-BARILE TRA DI LORO DUE PER NON RISPONDERE ALLE MIE PRECISE DOMANDE, E' SEMPRE LEI, VERO? CHI HA MONTATO MALE IL RADIATORE TERMOSIFONE NEL BAGNO E' SEMPRE LEI, VERO? CHI HA MONTATO INTERRUTTORI E PRESE DI CORRENTE DIFFERENTI DA QUELLI CHE AVEVANO SCELTO MIA FIGLIA E' SEMPRE LEI, VERO? CI SAREBBE DA RACCONTARE PER GIORNI LE SUE IMPRESE DI AMMINISTRATORE UNICO DELLA MENICHINIGRUPROMA.IT ! E LO FARO', SENZA OMBRA DI DUBBIO!! PER IL MOMENTO DEVE FORNIRE A MIA FIGLIA LA DICHIARAZIONE DI CONFORMITA' DELL'ESTENSIONE DELL'IMPIANTO ELETTRICO FATTO DA LEI DALLA SUA DITTA EDILE!! 
ATTENDO SIA LA DICHIARAZIONE DI CONFORMITA' E SIA LE SUE MINACCE. DOTTOR MALAGNINO  COSIMO.",Yelp,2025,Exclude,Not applicable,Not applicable,,,Not applicable,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,ai_exclude_recheck,67aa26df85acd7742ce7ca86,1,2025-02-10 18:18:39+00:00,"A fuir restaurant a cro de Cagnes le cararocca
On a pris la formule bistrot à 17,50€  a 12h15 et ressorti a 14h15
Nous avons commandé des moules frites, on a eut deux  pavés de bœuf dur et trop cuit. Alors que l'on avait dit saignant .
Mais le clou du spectacle c'est qu'un couple est venu bien apres nous et eux ils ont eu des moules😡
 chercher l'erreur 
 On avait commandé deux  tartes coco, on a eu sans être prévenu deux tartes aux pommes  (surgelée).
On a attendu pas mal de temps 
on a mal mangé, et pas ce que l’on a commandé en plus, et il nous a fait  un prix en arrivant au final à la même somme exactement…17.50 alors qu'il nous a offert les cafés 🤣
Il nous a offert les cafés (qui étaient compris dans la formule !) et on a payé .. 17,50€
C'est plus un attrape touristes ",Yelp,2025,Exclude,Not applicable,Not applicable,,,Not applicable,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,yelp_relevance_without_platform_reference,67839c0edf2fb01cc3833032,1,2025-01-12 12:40:14+00:00,"Qualcuno é stato contattato dopo aver inviato mail e ha risolto il problema?
Io sono state contattata decine di volte, 
ma sempre tutto inutilmente. Aprono i ticket ma ……Mi dicono che il libro è stato spedito ma con il numero di spedizione che mi comunicano dal sito non risulta nulla e i libri sempre in stand by 
Oltretutto prendono in considerazione solo il libro X cui è stata pagata  2 volte la spedizione mentre X gli altri 2 libri nulla 😡
Mi spiace anche per le ore di lavoro perse. 
Grazie ",Yelp,2025,Relevant,Customer,Too many provider contacts / spam,,Too many provider contacts / spam,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,ai_exclude_recheck,6738eb0b921b557f15dfb226,1,2024-11-16 20:57:15+00:00,"Haben eine alte deutsche Privatadresse von mir drin, woher, weiss ich nicht....
Wohne seit 16 Jahren in der Schweiz !
Da bleibt nur Polizei informieren und Anwalt !",Yelp,2024,Exclude,Not applicable,Not applicable,,,Not applicable,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,ai_exclude_recheck,671f6a1793416d98a4464e63,1,2024-10-28 12:40:24+00:00,"Ho aquistato due scope elettriche a batteria della folletto, e un robot,valore che supera le 4000,00 euro abbondantemente.
Le scope aspirano veramente poco 
Il robot è sempre in assistenza,i sacchetti delle scope sono piccoli e costano n 6 sacchetti 30.00  euro.
Mai più una fregatura. 
",Yelp,2024,Exclude,Not applicable,Not applicable,,,Not applicable,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,yelp_relevance_without_platform_reference,66b490505f19bf515b256c3e,1,2024-08-08 11:30:56+00:00,"Sto cercando di inserire il mio profilo aziendale e aspetto da 1 settimana la loro verifica ma ancora niente. Non c'è modo di contattare nessuno se non per telefono ad un numero straniero, nessun indirizzo mail a cui scrivere...
",Yelp,2024,Relevant,Service Provider / Business,Platform usability / technical issues,,Platform usability / technical issues,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,yelp_relevance_without_platform_reference,6691303fc6e4a85b3c4dd2ea,1,2024-07-12 15:31:43+00:00,"Il prezzo a mio parere è un po' esoso e non spenderei di nuovo questi soldi. Nessuno di adatto a me e penso di non aver chiesto la luna, alcune  persone proposte erano di fuori regione o provincia o comunque molto distanti. Altre persone non coincideva l età. La data è solo indicativa. Ovviamente parlo solo dell' agenzia nella mia città credo forse abbia più sedi.",Yelp,2024,Relevant,Customer,Poor matching / location,,Poor matching / location,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
suspect_ai_label,yelp_relevance_without_platform_reference,667d284ad0c047db5c620da6,1,2024-06-27 10:52:26+00:00,"J'ai récemment fait appel à ""Casa Menuiserie"" (13270 Fos-sur-Mer) pour l'installation d'une porte moustiquaire avec cadre en aluminium de chez MARITON, équipée d'une toile ""air métal"" en fils alu tissés.

La commerciale de ""Casa Menuiserie"" m'a présenté le fournisseur MARITON comme l'un des meilleurs du marché avec des produits de haute qualité.

J'ai donc signé le devis en date du 18 mars 2024 pour une installation prévue le 19 juin 2024.

Malheureusement, mon expérience a été loin d'être satisfaisante.

La porte a dû être remplacée à trois reprises :

- La première fois, la toile n'était pas correctement tendue.
- La deuxième fois, la toile était déchirée (photo ci-jointe).
- La troisième fois, après la pose définitive et paiement du solde, j'ai constaté que la toile était légèrement gondolée sur la partie basse et l'un des bords du cadre présentait des mailles abîmées (photo ci-jointe).

De plus, lors de la pose du cadre en aluminium, ""Casa Menuiserie"" a endommagé le cadre de ma porte d'entrée en éclatant un gros morceau de crépi (photo ci-jointe).

La société n'a pas fait appel à un maçon pour réparer les dégâts. Le crépi a été sommairement réparé par le menuisier, qui n'est pas du métier.
J'ai donc dû procéder moi-même aux finitions, notamment la peinture de l'encadrement.

Pour une prestation qui m'a coûté 1585 euros TTC (pose comprise), je m'attendais à une qualité et un service bien supérieurs.
Je suis très déçu et ne recommande pas ces entreprises.",Yelp,2024,Relevant,Customer,Provider quality / no-show,,Provider quality / no-show,Medium,Ollama qwen3:4b-instruct + frozen V3 codebook + deterministic side check,ai_label_needs_audit
